Higher Technical School of Architecture of Madrid,"유학원이나 비자대행사를 이용하여 스페인 유학 비자를 발급하는 것이 좋으며, 대사관에서 필요한 서류를 제출해야 한다. 입학허가서 원본은 비자 발급 시 필수이며, 준비에는 최소한 1달 이상의 시간이 필요하다. 거주지 확인증을 위해서는 학교에 요청해야 하며, 기숙사를 제공하지 않기 때문에 직접 주거지를 구해야 한다. 7~8월은 성수기이기 때문에 날짜 구하는 것이 어렵고, 비자 발급까지 한 달 이상이 소요될 수 있으므로 6월에 미리 예약하는 것이 좋다."
Hitotsubashi University,"일본 비자 신청 시 필요한 서류는 신청서, 여권, 사진, 주민등록증 등이며 대리 신청기관을 통해서만 접수 및 수령 가능하다. COE를 받고 일본대사관 방문하여 비자 발급절차를 밟으며 서류를 충분히 준비해야 한다. 대부분은 다음날 발급된다."
Hochschule Furtwangen University,"학교에서 도와주는 방법으로 독일에서 학교 등록 후 110유로를 지불해 6개월 거주증 발급 가능하며, 학교에서 비자발급사무소로 직접 데려다 주기 때문에 큰 걱정은 없다. 비자 발급에는 100유로가 들며 한국에서도 신청 가능하다."
Hochschule Osnabrueck,"오스나부룩에서 할 일은 Stadthaus에 가서 서류를 제출하는 것이며, 필요한 정보는 독일비자 검색을 통해 얻을 수 있다. 재정보증은 융통성이 있으며, 6개월 교환학생의 경우 통장잔액 확인만으로 충분하다. 은행계좌는 Sparkasse를 개설하는 것이 권장되며, 보험은 AOK에서 가입하는 것이 가능하며, 독일 보험은 비싸지만 보장이 잘 된다는 것이다."
Hof University,"독일 유학 비자는 학교 도착 후 OT기간에 신청하며, 서류 작성은 학교에서 도와주고 현지 학생이 동행한다. 비자 발급에는 여권과 재정증명서류 등이 필요하며, 슈페어콘토는 따로 만들 필요가 없다. 한국에서 발급한 재정증빙서류가 없는 경우 슈페어 콘토를 요구할 수 있으며, 학교에서 다른 서류를 잘 도와준다."
Hokkaido University,"일본 비자를 발급 받기 위해서는 대사관에서 안내한 서류와 주의 사항을 준수하여 신청하거나 국제처에서 발급한 서류를 가지고 대사관을 방문해야 하며, Certificate of Eligibility가 도착한 후 대사관에서 비자 사증을 발급받을 수 있다. 대사관의 홈페이지에 자세한 안내가 있다."
Hong Kong Baptist University,"학교에서 필요한 서류를 제출하여 국제처에서 비자를 발급하고, 홍콩에서 우편으로 보내준다. 교환학생 비자를 신청하는 데 걱정할 필요가 없다."
Hong Kong University of Science and Technology,"다른 대학교와 마찬가지로 HKUST에 교환학생으로 입학하기 위해 필요한 비자신청서 및 관련 서류는 HKUST에서 이메일로 보내주며, 해당 서류를 제출하고 처리되면 비자가 발급되어 집으로 우편으로 배송된다."
Hongkong University of Science and Technology(HKUST),"HKUST에서 메일로 My.Studyabroad 사이트 가입을 권고하며, 사이트를 통해 비자 서류, 기숙사 신청 및 학교 도착 전 필요한 모든 절차를 안내한다."
Huazhong University of Science and Technology,"중국비자센터에서 비자신청을 위해 여권과 필수 서류를 지참해야 하며, 방문 예약도 필수이다. 미리 예약 시 생년월일이나 여권번호를 꼼꼼하게 확인하도록 주의해야 한다. 수납비용은 55,000원이며, 장소는 남산스퀘어이다."
ICHEC Brussels Management School,벨기에 대사관은 이태원에 위치하며 비자 신청 시에는 여러 종류의 디테일한 서류가 필요하며 보증인과 함께 출석하여 사인을 해야 합니다. 대사관 전화번호는 02-675-5777이며 총 비용은 30만원 정도입니다.
ICN Business School,"캠퍼스프랑스 교환학생 비자 발급은 다소 복잡하며 온라인과 등기우편으로 해당서류를 제출하고 입금해야 하며, 면접은 매주 목요일에 단체면접으로 진행되며, 면접 후 영사과에서 간단한 질문을 받아 비자 발급이 1-2주 후에 이루어진다."
IE University,"스페인 비자 발급을 위해서는 미리 인터넷으로 예약하고 준비를 꼼꼼히 해야 합니다. 인터뷰 예약은 빠를수록 좋으며, 출국일에 맞추기 위해서는 최소한 한달에서 한달 반의 기간을 고려해야 합니다. 비자 발급이 악명높아서 예약하기 힘든 경우도 있기 때문에 빠르게 예약하는 것이 중요합니다. 서류 준비도 까다롭기 때문에 여유 있게 준비하는 것이 좋습니다. 스페인 대사관은 한남동에 위치해 있으며, 비자 발급까지 최소 2주 정도 소요됩니다."
IESEG School of Management,"서류 온라인 제출 후 대사관에서 면접과 비자 수령 과정을 거쳐 파견교육 시작. 코로나로 인해 전면 온라인 수업도 가능하며, 비자 신청 시 서류를 꼼꼼히 작성하고 출국 예정일까지 비자 발급 확인 필수. 서류빠짐으로 인한 예약 재조정 불가피한 상황 방지 필요."
INSEEC (ECE LYON),"Campus France 면접에 참석하기 위해서는 PASTEL 회원가입과 행정비용 납부, 면접서류 제출 등의 절차를 거쳐야 하고, 최종 면접일 확인 후 비자신청을 예약하고 영사과에서 서류 제출과 지문등록을 해야 한다."
INSEEC BUSINESS SCHOOL,"학교 측에서 비자 발급 대행해주며, 증명사진을 미리 2~10매 챙겨가는 것이 좋다."
INSEEC Business School,"서류 제출과 면접을 거쳐 프랑스 학생 비자를 받기 위해서는 캠퍼스프랑스와 대사관에서 각각 서류를 제출하고 면접을 봐야 한다. 대사관 면접 후 비자가 배송되는데, 이 과정이 길어 일찍 준비하는 것이 좋다. 신청 절차가 복잡해 여러 블로그에서 자세히 설명하고 있으며, 대사관 예약이 어려울 경우 온라인 면접도 가능하다."
INSEEC Business School (Bordeaux),"1-2주의 발급 대기 기간을 포함하여 전체적인 준비기간은 약 한 달을 예상해야 한다. 먼저 캠퍼스프랑스에 가입하고 서류를 준비해 캠퍼스프랑스에 우편으로 보내야 하며, 서류 확인 후 면접일이 결정된다. 학생비자 신청자는 여권, 장기비자신청서, 비자용 사진, 은행잔고증명서, OFII 신청서, 비자 신청료 등을 준비해야 하며, 지문등록일을 예약할 수 있어야 한다. 프랑스 장기학생비자 발급은 시간과 비용이 많이 소요되며, 서류가 많고 모든 면접과 배송 기간 등을 고려해 준비해야 한다."
INSEEC Business School (Paris),"CAMPUS FRANCE 면접신청과 프랑스 비자신청의 절차와 필요한 서류를 미리미리 준비해야 하며, OFII서류 역시 최대한 빨리 보내야 한다. 이를 위해 학생은 입학허가서를 받자마자 빠르게 시작해야 한다."
ISCID-CO,"프랑스 학생비자 발급 절차는 캠퍼스 프랑스에 서류를 우편 제출하고 면접을 보는 것으로 진행되며, 대사관 면접 전에 서류와 지참금 등을 준비해야 하며, 일찍 도착하여 줄 서서 기다리는 것이 좋다. 비자 발급이 늦추어질 수 있으니 출국일까지 여유를 두고 미리 신청하는 것이 좋다. 이 절차에 대한 자세한 내용은 해당 웹사이트에서 확인할 수 있다."
Indiana University,"미국 파견을 위한 비자 발급 절차는 포털사이트에서 검색하면 쉽게 나오며, 인터뷰와 함께 필요한 서류들을 준비하면 됩니다. 대사관 인터뷰 예약과 비용 지불 후 정해진 날짜에 대사관을 방문해 비자 심사를 받으면 됩니다. 주의할 점은 모든 서류를 반드시 출력해가야 하고 출국 날짜를 고려하여 여유 있게 발급받기를 추천합니다."
Indiana University Bloomington,"미국 교환학생 비자 신청은 DS2019 서류와 함께 인터뷰를 진행하고 5-6일 후에 발급받는 것이 일반적이다. 대사관에는 가방을 못 가져가게 되어 있으므로 락커에 맡겨두어야 한다. 대부분은 J1 비자를 받으며, 광화문에 위치한 미국대사관은 가장 가까운 곳에 있다. 면접 시간은 길지 않지만, 예약한 시간 최소 1시간 전에 도착하는 것이 좋다."
"Indiana University, Kelley School of Business","인터뷰 면제를 받고 일양택배사로 가서 비자 서류를 제출하고 발급된 여권을 전달받았다. 대사관은 광화문에 위치해 있으며, 면접은 간단한 영어 질문으로 이루어진다."
Inholland University applied science,"국가 비자 신청 절차가 비교적 간단하며, 필요한 서류는 통장 잔액 증명서 뿐이었다. 네덜란드에 도착하면 거주허가증을 시청에서 발급받을 수 있으며, 준비할 것은 거주 확인증과 사진, 지문 등뿐이다. 약 2주 후에 거주 허가증을 받을 수 있다."
Inholland University of Applied Sciences,"네덜란드 교환학생들의 비자 발급과 관련한 경험에 대한 내용이며, 대부분 학교에서 서류를 준비하고 도움을 주며 비자 대신 residence permit을 발급 받는다는 내용이다. 발급비용은 대략 400-433유로이며, 발급 기간은 2~3개월 정도이다. 일부 학교는 직접 신청하고 약 1달 후에 발급되는 경우도 있다."
Institut national des langues et civilisations orientales,"프랑스 학생 비자 발급은 절차가 복잡하고 가격이 비싸며 출국까지 최소 2달정도의 여유 기간이 필요하며, 대사관 방문 예약이 어려울 수 있으므로 충분한 일정과 서류 준비가 필요하다. 프랑스 거주자의 경우에는 연장신청절차를 경시청 사이트에서 할 수 있다."
Institut superieur du commerce de Paris,"프랑스 대사관 홈페이지와 블로그를 참고하여 캠퍼스 프랑스 면접 후 비자를 신청할 수 있고, 준비할 서류가 많으므로 기간 여유를 두고 미리 준비하는 것이 중요하다. 출국일을 앞당겨 스트레스를 피하는 것이 좋다."
Irkutsk National Research Technical University,"러시아 비자 신청을 위해 여권과 에이즈 검사증, 초청장이 필요하며, 지정 병원에서 검사를 받아 인터넷으로 신청서를 작성한 후 대사관 방문이 필요합니다."
Jean Moulin University Lyon 3,"프랑스 교환학생 비자 발급에는 대사관, 인터넷 신청, 면접 등 절차가 필요하며, 예약과 준비를 미리 해야하고 출발까지 2달 이상 소요될 수 있다는 어려움이 있다. 캠퍼스 프랑스에서 발급 신청을 하거나 프랑스 대사관에서 직접 비자 발급용 면접을 보고 적절한 서류를 제출해야 한다. 인터넷에서 신청하는 경우 SELF프로그램 학생과 함께 인터뷰가 이루어지므로 함께 준비하는 것이 좋다."
Jilin University,"서울스퀘어의 중국비자신청서비스센터에서 여권, 여권사진, 입학증명서, jw202을 준비하고 비자신청서를 작성하여 한 학기 동안 체류할 F비자를 받았다. 비자 대행을 통해 약 5만원 정도의 비용이 들었다."
KEDGE Business School,"프랑스 비자 신청은 복잡하며 미리 준비하는 것이 좋다. 서류 제출, 면접 등 세 단계를 거쳐 비자 발급이 이루어지며, 캠퍼스 프랑스 사이트에서 안내하는 pdf 파일을 참고하고 필요한 서류는 미리 준비해 두어야 한다. 또한 입학허가서가 늦게 나올 경우 즉시 국제교류팀에 문의하고 비자 신청을 빨리 해야한다."
KIMEP,"카자흐스탄 입국을 위해 비지니스 비자나 학생비자를 받을 수 있으며, 비지니스 비자는 초청장을 통해서 받을 수 있으며, 학생비자는 키멥에서 받은 초청장으로 대사관을 찾아가면 된다. 학생비자는 Single Entry 비자로 신청하고, 외국인 등록에 필요한 것은 에이즈 검사, 키멥 재학증명서 등이며, exit visa 신청도 필요하다."
Kajaani University of Applied Sciences,"핀란드 비자 발급은 다양한 방법으로 가능하며, 소요 기간은 2주에서 6주 정도이다. 비자 발급을 위해서는 보험, 사진, 잔고증명서, 입하허가서 등이 필요하며, 대사관 홈페이지에서 사전에 신청서를 작성하면 시간을 절약할 수 있다. 비자 가격은 대략 45만원정도이다."
Katholieke Universiteit Leuven,"벨기에 비자 신청을 위해서는 여러 구비서류가 필요하며, 대사관 예약과 약속한 날짜에 서류를 제출하고 사진을 촬영해야 한다. 비자 발급 수수료와 동시에 은행으로 비자 진행 수수료를 송금해야 하며, 재정 능력 증명에는 재정보증인 동행이나 Blocked Account 개설 두 가지 방법이 있다. 대사관은 이태원역 근처에 위치하며, 발급까지 예약이 필요하다."
King's University College (University of Western Ontario),"캐나다 학생 비자는 건강검진과 서류 제출이 필요하며, 지원자들은 미리 준비해야 한다. 6개월 이내 체류 시 비자 신청이 필요 없고 전자비자가 가능하다. eTA를 신청하면 최대 6개월 동안 체류할 수 있고, 워킹 홀리데이 비자를 받은 상태에서 학생 비자를 신청하는 경우는 절차를 알 수 없다."
Kingston University,"영국 체류자에게는 일반 관광비자나 학생방문비자가 있으며, 6개월 이하 체류자는 비자가 필요없다. 하지만 6개월 이상 체류하는 학생은 별도의 Tier4 비자가 필요하며 인터뷰 시 필요한 증빙서류들을 준비해야 한다. 교환학생인 경우 어학연수비자로 출국해서 현지에서 교환학생비자로 변경할 수 있다."
King’s College London,"체류기간 6개월 이하인 경우 별도의 비자 신청은 필요 없으며, 입국 시 학교에서 제공하는 관련 서류를 보여주면 UK Border에서 Student Visitor Stamp를 찍어준다. 하지만 이 비자는 한번 일회성으로 사용되며, 다른 유럽 국가를 방문할 때는 주의해야 한다. 체류 사유가 분명한 서류를 보여주면 입국 심사 시 6개월 비자를 허락해준다."
Kobe University,일본 대사관에서 직접 발급하거나 어학원을 통해 학생 비자를 신청할 수 있다. 대사관에서 발급은 현지에서 1일 소요된다.
Kyushu University,"일본 대사관에서 비자 발급을 신청한 경로와 요구되는 서류가 다양하며, 비자 발급은 보통 하루 정도 걸리지만 최근에는 반드시 하루 이상 소요될 수 있다는 것을 알려주고 있습니다."
LUT University,"한국에 있는 핀란드 대사관에서 비자 신청은 직접 방문해서 관련 서류를 제출해야 하며, 보통 2~3주 정도 소요되며 비용은 약 35만원이다. 필요한 서류로는 보험 확인 서류, 입학 확인 증명서, 계좌 잔액 증명서 등이 있다. 비자가 발급되면 Residence permit을 신청해야하는데 비용은 비싸며 발급까지 2~3주정도 소요된다. 사진이나 서류가 미흡할 경우 발급이 지연될 수 있으므로 미리미리 신청하는 것이 좋다."
La Rochelle University,"프랑스 비자 신청을 위해 대사관이나 캠퍼스 프랑스를 방문해야 하며, 영어나 프랑스어로 간단한 면접이 있음. 서류준비는 매우 철저히 해야 함. 사진 사이즈에도 주의해야 함. 비자 발급 소요 기간은 다양하며, 여유 기간을 두고 미리 신청하는 것이 좋음. 비자 발급이 늦어 질 경우 항공권 취소 및 일정 조정을 해야 할 수도 있음."
Lanzhou University,"란저우 국제교류처 선생님이 필요 서류 안내 후 기간 내에 입학신청서를 작성하면 입학허가서와 비자발급 서류를 우편으로 받을 수 있으며, 학기 기간을 고려하여 8월 또는 2월까지 입학신청서를 작성하는 것이 좋다."
Lappeenranta Univeristy of Technology,"핀란드 대사관에서 비자 신청을 위한 필요 서류를 확인 후 지참하면 쉽게 비자를 받을 수 있으며, 교환학생 후 여행을 계획할 경우 귀국 날짜를 고려하여 기간을 설정해야 한다."
Leiden University,"네덜란드는 비자 발급 없이 거주허가증을 발급해 주며, 필요한 서류는 학교에서 메일로 안내해 준다. MVV비자가 내년부터 면제될 예정이며, 비용은 약 500유로이지만 환불 가능하다. 거주허가증 발급은 도착 후 진행되며, 학교에서 필요한 서류를 알려주고 처리해 준다. 서류 준비에는 가족 관계 증명서와 등본 등이 필요하며, 주민등록카드는 발급에 시간이 소요된다. 네덜란드의 경우 비자 대신 거주허가증 발급이 필요하며, 이 또한 학교에서 처리해 준다."
Leonardo da Vinci University Center,"프랑스 교육진흥원에서는 온라인 절차와 면접, 영사관 면접을 거쳐 학생비자를 받을 수 있으며, 캠퍼스프랑스에서 인터뷰를 거쳐 확인증을 받고 비자신청을 한다. 준비는 조기에 해야하고, 시간이 오래걸릴 수 있다는 것이 중요하다."
Leuphana Universitaet Lueneburg,"학교 측에서 비자 발급을 도와주며, 증명사진은 미리 챙겨가는 것이 좋다."
Leuphana University,Leuphana 대학에서는 교환학생들이 함께 비자 신청서를 작성하고 제출한다.
Leuphana University of Luneburg,"학교 측에서 비자 발급에 대한 도움을 제공하며, 필요한 서류와 절차를 안내해줍니다. 대부분은 현지 도착 후 발급 받으며, 대사관에서 직접 발급 받거나 학교에서 발급 신청을 도와줍니다. 슈페어콘토를 만드는 과정에서 번거로울 수 있지만, 큰 어려움은 없습니다. 대체로 비자 발급에 대한 걱정은 크게 하지 않아도 됩니다."
Lille Catholic University,"프랑스 대사관과 헝데부를 온라인으로 신청하여 잡을 수 있지만, 비자 관련 헝데부 신청은 시간이 제한되어 있어 어려울 수 있다. 학교는 비자 발급 절차를 거의 대행해주며, 증명사진을 미리 챙겨서 관청을 방문해야 한다. 비자 신청은 비용과 시간이 많이 들기 때문에 미리 부지런하게 준비해두는 것이 좋다."
Lille Catholic University ( I?SEG ),"프랑스 비자를 신청하려면 프랑스대사관을 방문해야 하며, 시간과 비용이 들기 때문에 미리 정보를 찾아보고 최근 블로그 정보글을 찾아봐야 한다."
Linkoping University,"스웨덴은 90일 이내의 무비자 거주가 가능하며, 그 이상은 거주허가증이 필요하다. 승인되면 스웨덴 대사관에서 확인증을 받아야 하며, 거주허가증 카드는 이민청에서 직접 신청하고 배송된다. 비자신청은 스웨덴 대사관에 직접 방문하여 발급 받으며 비용은 약 15만원, 소요기간은 약 2달이다."
Linnaeus University,"스웨덴 대사관을 방문하여 비자발급 절차를 거의 대행해주며, 비자신청은 대부분 온라인으로 이루어진다. 스웨덴 거주허가증을 발급받기 위해서는 인터넷으로 신청 후 승인이 나면 스웨덴에서 간단한 절차를 거쳐 수령할 수 있으며, 거주허가증 없이는 출국도 어렵다. 비자신청을 할 때에는 필요한 서류들을 미리 챙겨두고 서두르는 것이 좋다. 대사관에서 방문신청을 할 경우 거주허가증 발급 절차가 길어진다."
London College of Fashion,입국 심사 후 도장을 찍고 받음.
Lucerne University of Applied Sciences and Arts,"용산구 스위스 대사관에서 면접을 예약하려면 홈페이지 양식을 작성하여 전화로 예약해야 하며, 대사관 위치와 구비 서류, 주의사항 등을 확인해야 합니다."
MCI Management Center Innsbruck,"오스트리아 대사관은 광화문에 위치하며, 미리 홈페이지를 통해 예약하고 필요한 서류를 챙겨가야 합니다. 서류 준비에는 꼼꼼히 신경을 써야하며, 대사관 방문 전에 메일로 확인해 볼 수 있습니다. 비자 발급까지는 약 1-2주 정도 소요되지만, 매우 긴급한 경우를 제외하면 충분한 시간을 두고 예약하는 것이 좋습니다."
MONTANA STATE UNIVERSITY,"예약과 등록, Sevis fee를 포함한 3주간의 여행은 20만원이다. 미국 대사관에서 이루어진다."
MOSCOW NATIONAL COLLEDGE RUSSIAN LANQUAGE,"주 러시아 대사관에서 비자 발급센터, 에이즈 검사 서류, 학교 초청장과 여권을 가져가서 무조건 열자마자 방문하고, 번호표를 등록하면 더욱 편리하다."
Maastricht University,"네덜란드에서는 비자 대신 거주허가증을 발급하며, 학교에서 신청 방법을 자세히 알려준다. 필요한 서류를 준비하고 이민국에 제출해야하며, 잔액증명서 등의 특정 서류도 필요하다. 거주허가증을 발급받으면 입국 후 등기로 실물을 받게 된다. 거주허가증 신청 절차는 학교의 안내를 따라하면 된다."
Mainz University of Applied Sciences,"서울역 근처의 주한독일대사관에서 비자를 받을 수 있으며, 사전에 예약을 해야하고 필요한 서류를 꼼꼼히 준비해야 합니다. 발급 기간이 한달 가까이 걸릴 수 있으니 여유있게 준비하는 것이 좋습니다. 슈페어콘토와 보험서류 등이 필요하며, 교환학생 이후 여행을 할 경우 유효기간을 고려해야 합니다."
Mainz university of Applied science(Hochschule Mainz),"한국에서 독일 비자를 받는 것은 어려우나, 필요한 경우에는 독일에 가서 신청할 수 있다. HS Mainz에서는 비자가 필요한 교환학생들에게 미리 신청서를 작성하게 하고, 학교 차원에서 단체로 신청을 해주고 예약을 잡아준다. 독일은 무비자로 3개월 거주가 가능하며, 학교 담당자가 잡아준 예약이 있다면 3개월이 지나도 상관이 없다. 비자 신청은 Mainz 시청에서 신청할 수 있다. 친구들과 담당자 인솔 하에 같이 비자를 받은 경우에는 어려움 없이 당일에 비자를 받았다."
Major University,"서울 중구 충무로1가에 위치한 대사관에서는 비자신청서, 여권, 사진, 건강진단서, 통장잔고증명서 등을 제출하여 교환학생 비자를 발급 받을 수 있다. 관련 정보는 대사관 홈페이지와 블로그에서 확인할 수 있으며, 비자 발급에는 출국일로부터 2주 이상의 시간이 필요하므로 충분한 여유를 가지고 신청하는 것이 좋다. 비자 발급비는 USD$80이다."
Masaryk University,"체코 대사관에서 직접 비자 신청을 해야 하며, 필요한 서류와 공증, 번역 비용이 많이 들어간다. 비자 발급까지 평균 2-3개월 정도 소요되며, 신청 시 학생증, 거주 입증서류, 보험가입 등이 필요하다. 대사관에서의 신청 예약과 서류 작성의 꼼꼼한 준비가 필요하다."
Masaryk university,"체코로 교환학생을 가는 경우, 출국 2달 전부터 준비하고 대사관 예약을 해야 하며 구비서류를 체크한 뒤 방문해야 한다. 비자 수령 시 여권을 챙겨야 한다."
Memorial University of Newfoundland,"캐나다 여행 시 학생비자가 필요한 경우도 있지만, eTA(전자여행허가시스템)로 충분한 경우도 있다. eTA는 최대 6개월 동안 머무를 수 있으며, 학생비자는 시간과 돈이 들기 때문에 사전에 준비하는 것이 좋다. eTA는 온라인으로 신청할 수 있다. 학생비자가 있는 경우에는 알바, 조교 등의 수익활동이 가능하다."
Memorial University of Newfoundland (Grenfell Campus),
Middlesex University,"대사관 위치, 구비 서류 및 주의 사항 등에 대한 정보입니다."
Monterrey Institute of Technology and Higher Education,멕시코 학생비자는 한국에서 받기 어려워 현지에서 신청해야 함 여행비자로 입국 후 학생비자로 전환 가능 (현지에서 직접 신청). 주한 멕시코 대사관이나 학교측에서 비자신청 도움 제공 가능. 비자 처리가 느리고 복잡하여 문제가 생길 수 있음
NATIONAL CHIAO TUNG UNIVERSITY,파견된 학교에 대해 얘기하고 있다.
NEOMA Business School,"프랑스 학생비자 발급은 시간이 오래 걸리므로 미리 인터넷에서 참고하고, 현지 도착 후에도 체류증 발급을 받아야하며, 캠퍼스 프랑스 면접과 대사관 방문이 필요합니다."
NHL Stenden University of Applied Sciences,"도착 후 현지학교를 통해 거주허가증(residence permit)을 발급받아야 하며 비용은 약 400-433유로, 발급 기간은 2주 정도이다. 한국에서는 NHL대학에서 보내준 양식을 작성하여 제출하고, 네덜란드 현지에서는 국가 이민관련 지역 관청에서 거주허가증 수령한다. 외국으로 출국 시 학교 관련 서류를 참조하여 가지고 다니는 것이 좋다."
Nagasaki University,"일본 대사관(서울 종로)에서 비자를 신청하면 하루 안에 발급 가능하며, 체류자격증명서는 국제교류팀에서 작성 후 제출하면 된다. 기타 필요한 서류는 네이버에서 검색 가능하며, 비용은 들지 않는다."
Nagoya University,"서류들을 준비하여 직접 대사관에서 비자 발급을 신청하는 방법과 나고야대학교에서 자동적으로 전달되는 서류를 이용하는 방법, 대행 업체를 이용하여 신청하는 방법이 있다. 비자 발급까지 1~2일 소요되며, 필요한 서류는 여권, 증명사진, 주민등록증 양면복사, COE, 재류자격인정증명서, 비자 신청서 등 이다. 대사관은 서울 종로구에 위치하며, 안국역 또는 광화문역에서 갈 수 있다."
Nagoya Univesity ,재부산일본국총영사관 입학허가서를 반드시 가져가야 합니다.
Nankai University,"서울스퀘어나 남산스퀘어 중국비자발급센터에 방문하여 여권, 입학허가서, 6개월 내에 촬영한 중국 비자 사진, 비자신청서와 사본을 제출하면 비자를 발급받을 수 있으며, 비자신청서는 현장에서 작성해도 된다. 비자 발급가격은 5만 5천원이다. 비자신청서를 미리 써놓는 것이 편리하며, 대학교로부터 받은 Jw202, 입학통지서를 들고 가면 된다. 액세서리는 지워야 하며, 춘절 연휴가 길기 때문에 출국 전 한 달 전에 신청하는 것이 좋다. 비자 대행사를 이용할 수도 있으나, 스스로 처리하는 것을 추천한다."
Nanyang Technological University,"NTU에서 공지메일이 오면 한국에서 미리 비자 신청과 결제를 하고 인터넷으로 예약하여 ICA building에 가면 됩니다. 여권사진 한 장이 필요하며, 학교에서 자세한 안내를 메일로 보내줍니다. 비자 발급은 인터넷으로 쉽게 가능하지만, 시간이 걸릴 수 있으므로 미리 신청하는 것이 좋습니다. 학교에서는 비자 발급을 도와주며, 수업 시간과 비자발급 시간이 겹치는 경우 교내 발급을 추천합니다. 대사관에서도 비자 발급이 가능합니다."
National Chengchi University,"대만 대표부에서 비자 신청을 하려면 온라인으로 신청서를 작성하고 광화문에 있는 대표부로 방문하여 필요 서류를 제출하면, 일반적으로 3일 내에 비자를 받을 수 있다. 필요한 서류는 대표부 홈페이지에서 확인하고 챙겨가야 한다."
National Chiao Tung University,"사진과 홈페이지의 서류를 제출하면 바로 발급 가능. Taipei Mission in Korea에서 발급. 동화면세점의 4,5층에 위치함. 방문비자는 중간에 한국 방문 시 무료 발급 가능. 거류비자는 필요한 서류와 비용이 많이 들기 때문에 참고 바람."
National Chung Cheng University,"성적증명서, 재학증명서, 사진 등을 준비하고 비자 신청에 관한 정보는 아래 공식 웹사이트를 참고하면 된다."
National Institute for Oriental Languages and Civilizations,'학생비자 발급에 대한 신청서 작성 및 제출 방법'에 대한 정보가 있는 웹페이지입니다.
National Sun Yat-sen University,"대만 비자를 신청하기 위해서는 유효 기간이 6개월 이상 남은 여권, 여권 사진 2매, 비자 신청서, 입학 허가서, 건강 검진 증명서가 필요하며, 대만 대표부나 현지 대학에서 보내주는 서류를 준비하면 된다. 대만대표부는 서울과 부산에 위치해 있으며, 광화문 동화 건물에도 대만 대표부가 있다. 90일의 비자 기간이 있는 경우, 연장이 가능하며 정확한 날짜를 꼼꼼히 확인해야 한다."
National Taipei University of Technology,"타이베이 대한민국 대표부를 방문할 것이며, 세부사항은 네이버 블로그에서 찾아보겠다."
National Taiwan Normal University,"대만 대표부 또는 주한 광화문 대사관에서 학생 비자를 신청할 수 있으며, 비자 발급 기간을 넉넉하게 잡는 것이 좋다. 방문 비자는 주한국 타이베이 대표부에서 온라인 신청 후 서류를 갖춰서 방문하면 된다. 필요한 서류는 학교에서 받은 입학허가서, 여권, 여권사진, 영문 재학증명서, 영문 성적증명서, 비자신청서이며, 대사관에서는 성적증명서, 재학증명서, 여권, 외국인 등록증의 원본과 복사본이 필요하다."
National Taiwan University,"한국에서 여행자비자를 받고, 대만에서 거류비자를 받은 사람도 있고, 한국에서 거류비자를 받고 대만에서 거류증을 받은 사람도 있음. 대만 영사부에서 교환학생용 비자 발급 후 대만에 도착한 뒤에 대만 이민국에서 2번 연장 가능하며, 무료. 대만대사관에서 학생비자 발급 가능, 대사관 방문 시 여권, 여권사진 2매, 비자신청서 등 제출 필요 - 인터넷에서 비자신청서 작성 후 대만 대표부 방문해 발급 가능 (급행신청 시 다음날 발급 가능), 대사관은 서울 광화문에 위치. 서울 광화문에 있는 대만대표부 방문 시 여권, 입학허가서, 재학증명서, 성적증명서 제출 필요, 중국국적인 경우 서류 제출 방법 차이 있음"
National University of Ireland,한 달 이내에 아일랜드 입국 후 신청해야 한다.
Niels Brock Copenhagen Business College,"주한 덴마크 대사관에서 신청하거나, 한국에 있는 주한 스웨덴 대사관을 통해 비자를 신청하여 발급 받을 수 있으며, 서류를 구비한 후 대사관을 방문하여 신청해야 한다. 비용은 한화10만원 정도이다."
Nipissing University,"한국인이 캐나다에 6개월 이내로 체류할 경우 비자가 필요하지 않고 ETA 발급으로 가능하며, 필요한 서류는 다양하다. 코로나 상황에 따라 Study Permit을 추천하는 경우도 있다."
Nishogakusha University,"일본여행을 위한 비자 발급 방법은 여행사나 대사관을 통해 직접 신청하거나, 일본학교에서 받은 서류를 제출하여 발급받는 방법 등이 있다. 코로나로 인해 비자 발급 대행 업체를 통해 신청하기도 한다. 신청서, 입학허가서, 여권, 사진, 신분확인증명서 등이 필요하다."
North Park University,"한국에 있는 주한미국대사관에서 발급받은 비자 정보와 인터넷으로 사전 인터뷰 날짜를 예약하였으며, 비자 발급을 위한 SEVIS FEE를 지불한 뒤 인터뷰를 하고 1주일에서 1개월 정도 걸렸다. DS-2019를 받아야 비자 신청이 가능하며, 발급받은 비자는 인터뷰 후 우편으로 도착한다."
Northumbria University,"영국에서 6개월 미만 체류 시, 학생 방문 비자(미리 받은 컨펌 레터와 왕복 항공권 필요)나 무비자 체류 가능. 하지만 무비자는 해외 여행 후 재입국 시 재심사가 필요하고 불법체류 오해를 받을 수 있으므로 주의 필요. 파견 전 학교로부터 Student Visitor Letter 받아야 함. 또한, 비자 발급 시 여권, 학교 증빙서류, 잔액잔고증명서 등 필요하며, 대사관 웹사이트에서 사전 인터뷰 예약 필요."
Northwestern Polytechnical University,여행사를 대행하는 중국 학생들이 있습니다.
